pair_id,customer_tweet_id,conversation_root_or_group_id,customer_text_clean,customer_text_raw,brand_reply_clean
apple_pair_048069,1621177,1621177,WHY THE FUCK THESE EMOJIS SHOWING LIKE QUESTION MARKS INSODE BOXES? MY PHONE IS UPDATE @115858 FIX THIS SHIT !!,WHY THE FUCK THESE EMOJIS SHOWING LIKE QUESTION MARKS INSODE BOXES? MY PHONE IS UPDATE @115858 FIX THIS SHIT !!,We’re here to help. Please DM us the software version you’re using so we can better assist you. [URL]
apple_pair_044537,1542735,1542735,Problem upgrading the Desktop @115858 Computer for #iPhoneX @AppleSupport it #seeds data for developers tho does not upgrade anything‼️..🍏🖥 [URL],Problem upgrading the Desktop @115858 Computer for #iPhoneX  @AppleSupport it #seeds data for developers tho does not upgrade anything‼️..🍏🖥 https://t.co/n7wq2l4r6A,"We'd like to see how we can help. DM us the type of computer and OS you're using, and we'll get started. [URL]"
apple_pair_013309,500083,500083,after 11 year as a loyal customer I get treated like this. All I want is my iPhone unlocking so I can use a @122326 sim. @115858 they have blamed you for the hold up as they need to get a code from you is this true?,@O2 after 11 year as a loyal customer I get treated like this. All I want is my iPhone unlocking so I can use a @122326 sim. @115858 they have blamed you for the hold up as they need to get a code from you is this true?,"We understand wanting to use your iPhone with other carriers. After purchasing an iPhone in order to unlock it, the carrier will need to be contacted. For help with unlocking your iPhone we've published this to assist: [URL]"
apple_pair_034001,1201168,1201168,Just upgraded to #HighSierra & now Mail will not open. Only 1 bounce& then not responding.,@AppleSupport Just upgraded to #HighSierra &amp; now Mail will not open. Only 1 bounce&amp; then not responding.,"We'd be happy to help. Have you tried to restart the Mac? If not, let's try that first."
apple_pair_088038,2398103,2398103,"Hey there, I got laid by Istanbul Zorlu Center Apple Store.Please could you help me, Im a victim here.","@116333 Hey there, I got laid by Istanbul Zorlu Center Apple Store.Please could you help me, Im a victim here.",We'd like to hear more about your store experience. DM us more details and we'll talk there. [URL]
apple_pair_041853,1473371,1473372,Hello. Here’s the problem: Swipe up. Disable wifi. But. Goto settings. Wifi still on. The swipe up control panel thing seems ineffective.,"@AppleSupport Hello. Here’s the problem:
Swipe up.
Disable wifi.
But.
Goto settings.
Wifi still on. 

The swipe up control panel thing seems ineffective.",OK. Let's take this conversation to DM. Which country are you located in? [URL]
apple_pair_073217,2057254,2057252,"May we please start with the operating system itself or at least Apple apps that are malfunctioning? Troubleshoot system bugs 1st, right?","@AppleSupport May we please start with the operating system itself or at least Apple apps that are malfunctioning? Troubleshoot system bugs 1st, right?","Thank you. Let's meet up in DM to continue, please. [URL]"
apple_pair_002501,103243,103243,"On iOS 11, the video player shows a scrubbing speed tip every time I scrub for a while. Useful the 1st / 2nd time, but maybe not the gazillionth time. Is there a way to turn it off?","@AppleSupport On iOS 11, the video player shows a scrubbing speed tip every time I scrub for a while. Useful the 1st / 2nd time, but maybe not the gazillionth time. Is there a way to turn it off?",We’d be glad to look into this with you. Can you start by explaining what app you are using to view the video in DM? These details help us determine where to get started. [URL]
apple_pair_021942,782778,782779,Is this link relevant to iPhone X? @115858 New Zealand page has different prices and there is no mention of backside glass panel.,@AppleSupport Is this link relevant to iPhone X? @115858 New Zealand page has different prices and there is no mention of backside glass panel.,This link has information specific to New Zealand about what's covered with AppleCare: [URL]
apple_pair_018177,646876,646876,How can this happen 🙄I’m fucked. @115858 #magsafe #apple #macbook [URL],How can this happen 🙄I’m fucked. @115858 #magsafe #apple #macbook https://t.co/ZmqQJymW0R,We'd like to help! Join us in DM please and we'll get started: [URL]
apple_pair_064735,1927564,1927564,My iPhone 7 had no issues til the iPhone 8 dropped. now it’s freezing & force closing apps. @115858 i see what you’re doing. I don’t like it.,My iPhone 7 had no issues til the iPhone 8 dropped. now it’s freezing &amp; force closing apps. @115858 i see what you’re doing. I don’t like it.,We’d be happy to look into this with you. Which version of iOS are you using (Settings > General > About)? Let us know in DM. [URL]
apple_pair_061551,1861539,1861543,Yes. im running ios 11,@AppleSupport Yes. im running ios 11,Thanks for getting back to us with this information. Please meet us in DM so we may confirm a few more needed details with you. [URL]
apple_pair_040071,1429683,1429683,what is this update doing to my phone [URL],@115858 what is this update doing to my phone https://t.co/VJsOCXfzRC,"What version of iOS are you running? Also, does this continue after restarting?"
apple_pair_097227,2676526,2676526,how do i remove child from family group as mum has set her up on different family group with diff email?,@AppleSupport how do i remove child from family group as mum has set her up on different family group with diff email?,We can totally assist with that. Check this for instructions on moving a child between family groups. [URL]
apple_pair_010181,384039,384039,"Been to Apple Store 3 times, told we'll be seen, paying for the train that students can't afford. my boyfriend phone is still broke.","@115858 Been to Apple Store 3 times, told we'll be seen, paying for the train that students can't afford. my boyfriend phone is still broke.",We'd like to help out. Can you Meet us in DM with the details on why you were headed to the Apple Store? [URL]
apple_pair_059935,1818338,1818338,"IOS 11 is honestly the worst update 😒 My phone just randomly shuts down, apps run slow and my battery life is shit @AppleSupport FIX IT!!! [URL]","IOS 11 is honestly the worst  update 😒 My phone just randomly shuts down, apps run slow and my battery life is shit @AppleSupport FIX IT!!! https://t.co/IJv0jjwf2p",We'd love to assist you. DM us using the link below for further assistance. [URL]
apple_pair_007967,307969,307976,Yes. Visual Studio Code (electron-app) shows artifacts when switching apps. The latest update didn‘t fix it. Changing the color-profile did.,@AppleSupport Yes. Visual Studio Code (electron-app) shows artifacts when switching apps. The latest update didn‘t fix it. Changing the color-profile did.,Have you checked for any pending updates in the Mac App Store for this application?
apple_pair_038715,1386679,1386679,hey that iOS update has my text message app completely wigged. Like the keyboard doesn’t know what it’s doing and I have to close it.,@115858 hey that iOS update has my text message app completely wigged. Like the keyboard doesn’t know what it’s doing and I have to close it.,We'd like to help with your text messages. Does the keyboard not pop up to type with? Tell us more about your issue please.
apple_pair_095515,2607710,2607710,"Anyone else noticing “sticky” keys in the @115858 calculator app? I swiped across the .-3-6-9 keys and while the 9 registered, the 6 stayed “stuck” until it was pressed again. Pressing other keys doesn’t unstick the 6. #bug? [URL]","Anyone else noticing “sticky” keys in the @115858 calculator app? I swiped across the .-3-6-9 keys and while the 9 registered, the 6 stayed “stuck” until it was pressed again. Pressing other keys doesn’t unstick the 6. #bug? https://t.co/mHZiQFKTgS",We'd love to help sort out the problem with your calculator! Which version of iOS 11 are you updated to under Settings > General > About? Send us a DM to let us know. [URL]
apple_pair_029032,1021685,1021686,"press the top right button, most of the times put phone case cover back, it lights up again without any notification","@AppleSupport press the top right button, most of the times put phone case cover back, it lights up again without any notification","To verify, does this only happen when you have the case on? Let us know in DM and we'll continue there. [URL]"
apple_pair_035778,1271084,1271084,Hey @115858 I’d appriciate it if I could control my brightness and when my WiFi/Bluetooth is on or off. Fix it.,Hey @115858 I’d appriciate it if I could control my brightness and when my WiFi/Bluetooth is on or off. Fix it.,What's going on with your Wi-Fi and Bluetooth? This link can help with brightness: [URL]
apple_pair_022225,795842,795842,is there any way I can get a refund from Music I bought a while ago?,@AppleSupport is there any way I can get a refund from Music I bought a while ago?,We're happy to help and point you in the right direction. Visit our iTunes Team here: [URL]
apple_pair_053250,1703036,1703036,updated to ios 11.1last week. Device shutdown now. What to do?,@AppleSupport updated to ios 11.1last week. Device shutdown now. What to do?,We can work with you on this issue. Send us a DM. [URL]
